chembl_id,chemical_formula,pIC50,count_C,count_H,count_N,count_O,count_S,count_Cl,count_Br,count_F,count_I,metal_mass,metal_ionic_radius,metal_electronegativity,expected_coordination_num,is_Ruthenium,is_Rhodium,is_Platinum,unsaturation_index,N_C_ratio,O_C_ratio,calculated_molecular_weight
CHEMBL103721,C7H16Cl2N2Pt,5.96,7,16,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.2857142857142857,0.0,394.203
CHEMBL103721,C7H16Cl2N2Pt,6.34,7,16,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.2857142857142857,0.0,394.203
CHEMBL103721,C7H16Cl2N2Pt,5.44,7,16,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.2857142857142857,0.0,394.203
CHEMBL104893,C6H14Cl2N2Pt,5.7,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.68,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,6.58,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,6.55,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,7.18,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,6.42,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,7.08,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,6.4,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.39,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.14,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.77,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.82,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.96,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.48,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.92,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL104893,C6H14Cl2N2Pt,5.24,6,14,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.3333333333333333,0.0,380.17600000000004
CHEMBL105222,C7H18Cl2N2O2Pt,4.4,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL105222,C7H18Cl2N2O2Pt,4.57,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL105222,C7H18Cl2N2O2Pt,4.84,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL105222,C7H18Cl2N2O2Pt,5.02,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL105222,C7H18Cl2N2O2Pt,4.99,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL105222,C7H18Cl2N2O2Pt,5.5,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL105222,C7H18Cl2N2O2Pt,4.8,7,18,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.2857142857142857,0.2857142857142857,428.217
CHEMBL106160,C10H20N3O2ReS2+,4.96,10,20,3,2,2,0,0,0,0,186.207,63,1.9,6,0,0,0,2.5,0.3,0.2,464.61600000000004
CHEMBL106160,C10H20N3O2ReS2+,5.64,10,20,3,2,2,0,0,0,0,186.207,63,1.9,6,0,0,0,2.5,0.3,0.2,464.61600000000004
CHEMBL108133,C6H22Cl2N6Pt2+2,4.82,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,4.96,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
