chembl_id,chemical_formula,target_name,pIC50,canonical_smiles,pref_name
CHEMBL320638,C10H22Cl2N2Pt,CH1,6.525,[Pt](N)(NCC1(C)C2CC3CC(C1)C2C3)(Cl)Cl,trans-(1-Aminoadamantane)Amminedichloro-platinium (II)
CHEMBL320638,C10H22Cl2N2Pt,SK-OV-3,5.82,[Pt](N)(NCC1(C)C2CC3CC(C1)C2C3)(Cl)Cl,trans-(1-Aminoadamantane)Amminedichloro-platinium (II)
CHEMBL347085,C12H14AuNO4+,A2780,5.1850000000000005,[C@H]1([C@@H]([C@H]([C@@H]1C(=O)[O-])C(=O)[O-])[Au+3]([C-]2=[N+](C)C)C2=[N+](C)C)c1ccccc1,"Malonato[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)"
CHEMBL347085,C12H14AuNO4+,CH1,5.525,[C@H]1([C@@H]([C@H]([C@@H]1C(=O)[O-])C(=O)[O-])[Au+3]([C-]2=[N+](C)C)C2=[N+](C)C)c1ccccc1,"Malonato[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)"
CHEMBL347085,C12H14AuNO4+,SK-OV-3,4.74,[C@H]1([C@@H]([C@H]([C@@H]1C(=O)[O-])C(=O)[O-])[Au+3]([C-]2=[N+](C)C)C2=[N+](C)C)c1ccccc1,"Malonato[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)"
CHEMBL358664,C9H12AuCl2N+,A2780,4.71,[Cl][Au]([Cl])[C]1=CC=CC=C1[CH2]N(C)C,"Dichloro[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)"
CHEMBL358664,C9H12AuCl2N+,CH1,4.775,[Cl][Au]([Cl])[C]1=CC=CC=C1[CH2]N(C)C,"Dichloro[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)"
CHEMBL358664,C9H12AuCl2N+,SK-OV-3,4.35,[Cl][Au]([Cl])[C]1=CC=CC=C1[CH2]N(C)C,"Dichloro[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)"
CHEMBL413296,C14H28O2PtS4,SK-OV-3,4.609999999999999,C[C@H](C(C)(C)C)Oc1cc2([Pt]3([S][S]3)c2ss1)O[C@H](C(C)(C)C)C,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
CHEMBL419256,C8H16O2PtS4,SK-OV-3,4.665,C(C)O[C@]1([Pt]2([S][S]1)[S][S]2)OC(C)C,"2,6-bis(propan-2-yloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
CHEMBL432005,C10H20Cl2N2O4Pt,41M,5.904999999999999,[Pt](Cl)(Cl)(C(=O)O[C](C)C)(C(=O)O[C](C)C)(C1CCCCC1)[NH4+].[NH4+],AMMONIO(DICHLORO)[DI(METHYLCARBONYLOXY)]PLATINUM(CYCLOHEXYL)AMMONIUM
CHEMBL432005,C10H20Cl2N2O4Pt,A2780,6.02,[Pt](Cl)(Cl)(C(=O)O[C](C)C)(C(=O)O[C](C)C)(C1CCCCC1)[NH4+].[NH4+],AMMONIO(DICHLORO)[DI(METHYLCARBONYLOXY)]PLATINUM(CYCLOHEXYL)AMMONIUM
CHEMBL432005,C10H20Cl2N2O4Pt,CH1,5.890000000000001,[Pt](Cl)(Cl)(C(=O)O[C](C)C)(C(=O)O[C](C)C)(C1CCCCC1)[NH4+].[NH4+],AMMONIO(DICHLORO)[DI(METHYLCARBONYLOXY)]PLATINUM(CYCLOHEXYL)AMMONIUM
CHEMBL432005,C10H20Cl2N2O4Pt,SK-OV-3,5.32,[Pt](Cl)(Cl)(C(=O)O[C](C)C)(C(=O)O[C](C)C)(C1CCCCC1)[NH4+].[NH4+],AMMONIO(DICHLORO)[DI(METHYLCARBONYLOXY)]PLATINUM(CYCLOHEXYL)AMMONIUM
CHEMBL447841,C12H24O2PtS4,SK-OV-3,4.65,C(CCCOCCC(C)C)S[C@@]1([Pt]2(SS[C@@]1(SS2))OCCC(C)C)OCCC(C)C,"2,6-bis(3-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
CHEMBL49789,C25H21N6O4Ru+3,A2780,5.154999999999999,[Ru+3](Nc1cccnc1)(Nc2cccnc2)[C@@H]1C(=O)O[C@H]1C(=O)O,alpha-[Ru(azpy)2(mal)]
CHEMBL72641,C10H16O2PtS4,SK-OV-3,4.744999999999999,C1CC(O[C@]2([Pt]3([S][C@]([S])2)[S][C@]([S])3))CC1,"2,6-dicyclobutoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
CHEMBL72647,C12H24O2PtS4,SK-OV-3,4.55,C(C(C(C)C)O)[S]1[C@]2([Pt]([S]1)([S]2[C](C(C(C)C)O)[S]1)[S]1),"2,6-bis(2-methylbutoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
CHEMBL73585,C12H24O2PtS4,SK-OV-3,4.345,CCCCCOC1SC2SSC1(SSC2[Pt]OCCCCC),"2,6-bis(pentyloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
CHEMBL75705,C12H24O2PtS4,SK-OV-3,5.199999999999999,C1CCCCC1C2CCCCC2O[Pt]2(SSSS2)OCCCCC,"2,6-bis(pentan-3-yloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane"
